Number	Selection	P_fix	P_fix_MH
1251	0.0070202933316	0.0184814990874	1.0
1252	-1.75175000211	2.25532636764e-151	2.32529897896e-151
1253	-160.72574383	0.0	0.0
1254	-0.0564872289205	1.48364608549e-06	1.38881954583e-05
1255	0.000639089306671	0.0106458949787	1.0
1256	0.00631795773523	0.0175035779428	1.0
1257	-236.613832618	0.0	0.0
1258	-423.021317108	0.0	0.0
1259	-709.7756926	0.0	0.0
1260	0.00217853480241	0.0123094010372	1.0
1261	-0.00558440211555	0.00546458627641	0.330975270168
1262	-0.0584255599714	1.04346485594e-06	9.46167741205e-06
1263	-709.7756926	0.0	0.0
1264	-383.550641939	0.0	0.0
1265	-1.18105249356	2.500085871e-102	2.76015202916e-102
1266	-0.0294212802247	0.000169138344117	0.00295158346601
1267	0.00240248210315	0.0125639343565	1.0
1268	0.00670275974289	0.018036146579	1.0
1269	-344.530288346	0.0	0.0
1270	0.00291044870188	0.0131529060057	1.0
1271	-21.7634675654	0.0	0.0
1272	0.00458209026902	0.0152025720243	1.0
1273	-0.0143972938343	0.00173839903258	0.0578059146358
1274	-0.00137438940307	0.00870044864838	0.761755910677
1275	-0.0008890427833	0.00914541817185	0.838592430119
1276	0.000770481946073	0.0107819527666	1.0
1277	-709.7756926	0.0	0.0
1278	-0.0212673684876	0.000626571054437	0.0148324347266
1279	-1.20892006373	1.00938340322e-104	1.10813348223e-104
1280	-0.0355092592647	6.06662428754e-05	0.000884194643684
1281	-11.8752664535	0.0	0.0
1282	-451.333850022	0.0	0.0
1283	0.0070202933316	0.0184814990874	1.0
1284	-0.922490327134	3.9817192507e-80	4.72904210407e-80
1285	-1.38853929663	3.72546067363e-120	3.97263827513e-120
1286	-190.440529563	0.0	0.0
1287	-343.528547891	0.0	0.0
1288	-0.00802858839058	0.00406556746419	0.203994855961
1289	0.00309725298431	0.0133735283897	1.0
1290	-0.883672884129	8.538150873e-77	1.02966757768e-76
1291	-63.6196927033	0.0	0.0
1292	-14.0185461882	0.0	0.0
1293	-0.000690801212661	0.00933154536474	0.872163266733
1294	-102.829062947	0.0	0.0
1295	-59.0614616411	0.0	0.0
1296	-0.520378562305	1.15682076972e-45	1.78849386286e-45
1297	-244.47749809	0.0	0.0
1298	-5.20492812923	0.0	0.0
1299	-24.0191471868	0.0	0.0
1300	-67.6432641371	0.0	0.0
1301	-6.22225861483	0.0	0.0
1302	-6.65409188506	0.0	0.0
1303	-709.7756926	0.0	0.0
1304	0.0070202933316	0.0184814990874	1.0
1305	-272.749841128	0.0	0.0
1306	-9.96316085493	0.0	0.0
1307	-0.545249917338	8.62836198145e-48	1.29954699417e-47
1308	-65.9604033619	0.0	0.0
1309	0.00464970545974	0.0152889870537	1.0
1310	-1.53725712716	6.16934246482e-133	6.46825386687e-133
1311	-0.00399564009757	0.00655711685561	0.453329185171
1312	-0.032540360741	0.000100436008974	0.00159163828273
1313	-0.00111485080174	0.00893650382012	0.801924785849
1314	0.0044427271822	0.0150253047105	1.0
1315	-153.613419332	0.0	0.0
1316	-0.0135296559376	0.00196364918489	0.0686405455637
1317	-124.790200351	0.0	0.0
1318	-0.296516289595	1.422727481e-26	3.18033672045e-26
1319	-150.177757494	0.0	0.0
1320	-16.6496445741	0.0	0.0
1321	-0.47782255854	5.02428439607e-42	8.16378014592e-42
1322	-99.2800489737	0.0	0.0
1323	-495.528291797	0.0	0.0
1324	-0.0375123867181	4.30083843065e-05	0.000594700541815
1325	-178.354167988	0.0	0.0
1326	-305.497663953	0.0	0.0
1327	-0.547349339289	5.70582517051e-48	8.57555131726e-48
1328	-2.66915881064	2.99310514715e-230	3.00755327057e-230
1329	-12.4356257302	0.0	0.0
1330	-709.7756926	0.0	0.0
1331	-2.38056267381	1.95412370856e-205	1.97098742878e-205
1332	-0.263931948232	8.2668282081e-24	2.01562916801e-23
1333	-0.0239842920883	0.000409040116235	0.00866130535895
1334	-93.6719401825	0.0	0.0
1335	-212.201180603	0.0	0.0
1336	0.00244041139493	0.0126073557298	1.0
1337	-0.00455975375233	0.0061518799236	0.405420190235
1338	-709.7756926	0.0	0.0
1339	-138.043705194	0.0	0.0
1340	-4.92291879328	0.0	0.0
1341	0.000686233262451	0.010694584881	1.0
1342	-2.45291516903	1.17447391995e-211	1.18323374641e-211
1343	-0.155546258604	1.12620109286e-14	4.21239806962e-14
1344	-0.147748258323	5.04715783358e-14	1.97279449091e-13
1345	-67.4114587524	0.0	0.0
1346	-3.53972240857	4.14778257081e-305	4.15127894654e-305
1347	-0.00868837881219	0.00374213804939	0.179012614275
1348	0.0070202933316	0.0184814990874	1.0
1349	-0.210917998679	2.51104699113e-19	7.29619535817e-19
1350	-5.18207549299	0.0	0.0
1351	-225.365955927	0.0	0.0
1352	-490.555852218	0.0	0.0
1353	-709.7756926	0.0	0.0
1354	0.00518850379245	0.0159870610506	1.0
1355	-0.319679284771	1.53095223983e-28	3.24100743785e-28
1356	-0.000555906970124	0.00945964970433	0.89577180525
1357	-0.00796318288317	0.0040988297287	0.206653828673
1358	-152.648260078	0.0	0.0
1359	-5.09913423055	0.0	0.0
1360	0.00701240546544	0.0184703724895	1.0
1361	-49.6396653198	0.0	0.0
1362	-9.22821428857e-05	0.00990891610985	0.981894054138
1363	-0.000399986387618	0.00960918904636	0.923857624965
1364	-709.7756926	0.0	0.0
1365	-2.75180621742	2.34188378532e-237	2.35145900841e-237
1366	-116.454097317	0.0	0.0
1367	-100.683079898	0.0	0.0
1368	-709.7756926	0.0	0.0
1369	0.00679556512827	0.0181657643383	1.0
1370	-0.473537880276	1.16727507077e-41	1.90691836608e-41
1371	0.00399665013852	0.0144656145698	1.0
1372	0.00480906129024	0.0154937040955	1.0
1373	-709.7756926	0.0	0.0
1374	-709.7756926	0.0	0.0
1375	0.00216562119567	0.0122948199464	1.0
1376	-1.00079975243	7.54880121257e-87	8.72813843473e-87
1377	-0.00344479165972	0.0069716553571	0.505570012502
1378	-1.88664982039	5.70567635276e-163	5.83985355876e-163
1379	-4.02456789448	0.0	0.0
1380	-0.0375510656841	4.27224594177e-05	0.000590163461854
1381	-60.7559955733	0.0	0.0
1382	-13.9676309999	0.0	0.0
1383	-0.764799487258	1.34470822239e-66	1.71655205636e-66
1384	-0.383502479479	5.64082894423e-34	1.05318313136e-33
1385	-0.0154230305	0.00150184323856	0.0471811873465
1386	-709.7756926	0.0	0.0
1387	-555.369212316	0.0	0.0
1388	-0.0101879055511	0.00308524067312	0.133026715952
1389	-0.0309719959493	0.000130681294425	0.0021712435784
1390	-0.00253104863156	0.00770106046139	0.605834986772
1391	-0.194482382266	6.08950656514e-18	1.88973175853e-17
1392	0.00564815582358	0.0165956831274	1.0
1393	0.000214885833439	0.0102142299329	1.0
1394	-0.0172582478427	0.00114947128213	0.0328063536716
1395	-0.00874959276851	0.0037132300635	0.176856012147
1396	-0.0158811193814	0.00140581422611	0.0430901159049
1397	-6.33678896183	0.0	0.0
1398	-34.7134085646	0.0	0.0
1399	-20.8578225103	0.0	0.0
1400	-14.0185461882	0.0	0.0
1401	-57.831062983	0.0	0.0
1402	-0.00191469698723	0.00822294192973	0.684470314414
1403	-0.0247537124028	0.000361801098099	0.00743739180266
1404	-0.0171621266587	0.00116588448038	0.0334367033915
1405	-0.484909381017	1.24588718676e-42	2.00674993267e-42
1406	-0.00573810041689	0.0053668025683	0.321054662385
1407	-365.769274226	0.0	0.0
1408	-1.19483179119	1.63792931937e-103	1.80321272634e-103
1409	-3.29771138007	2.68034525342e-284	2.6840132502e-284
1410	-0.959048412985	2.89827161431e-83	3.39728623761e-83
1411	-1.02340821388	8.64487521511e-89	9.92688693471e-89
1412	-25.4070370137	0.0	0.0
1413	-0.00325927351071	0.00711550556462	0.524486203747
1414	-25.0440151647	0.0	0.0
1415	-0.997659918751	1.40425387559e-86	1.62523770444e-86
1416	-0.0903375243745	2.81905889359e-09	1.7054873707e-08
1417	0.00444040380108	0.0150223590769	1.0
1418	-709.7756926	0.0	0.0
1419	-377.388110246	0.0	0.0
1420	0.00645580007247	0.0176934449	1.0
1421	-0.084624609117	8.22994186093e-09	5.28571626888e-08
1422	-21.9346753935	0.0	0.0
1423	-0.00674582682082	0.0047589663696	0.262980942733
1424	-1.51415765626	5.96449139337e-131	6.26783652632e-131
1425	-0.0393389059491	3.13531595788e-05	0.00041422412002
1426	-0.00227560643753	0.0079144098251	0.637264759579
1427	-0.00316647992484	0.00718826444636	0.534211727522
1428	-3.1143626846	1.56364472911e-268	1.56673427241e-268
1429	0.0070202933316	0.0184814990874	1.0
1430	-238.732963453	0.0	0.0
1431	-7.19049938467	0.0	0.0
1432	-7.5223515987	0.0	0.0
1433	-0.259541737838	1.94675254681e-23	4.80757619235e-23
1434	-0.0349764286023	6.64458963753e-05	0.000982576000268
1435	-7.19049938467	0.0	0.0
1436	-0.0576414563178	1.2032885072e-06	1.10507931872e-05
1437	0.00678353993223	0.0181489436924	1.0
1438	-0.0492515606543	5.45885974668e-06	5.81893034551e-05
1439	-40.9886233827	0.0	0.0
1440	-0.471141032959	1.87048609778e-41	3.06505123936e-41
1441	-14.0916167782	0.0	0.0
1442	-1.19934067987	6.71378887742e-104	7.38458750048e-104
1443	-0.0629809060919	4.54388893688e-07	3.83930419806e-06
1444	-2.66915881064	2.99310514715e-230	3.00755327057e-230
1445	-14.217201552	0.0	0.0
1446	-690.082314342	0.0	0.0
1447	-0.00796318288317	0.0040988297287	0.206653828673
1448	-490.555852218	0.0	0.0
1449	-0.00685919366487	0.00469413005513	0.257143664189
1450	-0.088355806208	4.08991842752e-09	2.52497488152e-08
1451	-0.632113435496	3.16387222279e-55	4.40931737196e-55
1452	-0.333482698764	1.02568473133e-29	2.10727014909e-29
1453	0.00649198394661	0.0177434539174	1.0
1454	-709.7756926	0.0	0.0
1455	-646.654387781	0.0	0.0
1456	-4.17959217139	0.0	0.0
1457	-709.7756926	0.0	0.0
1458	-0.208752984415	3.82312777573e-19	1.12012553027e-18
1459	-1.53743768687	5.95278354301e-133	6.24109324962e-133
1460	-467.805348858	0.0	0.0
1461	0.00702022836919	0.0184814074385	1.0
1462	7.82473312001e-05	0.0100776628477	1.0
1463	-0.0497212015619	5.01922121465e-06	5.30223036544e-05
1464	-0.392279730995	1.00713606717e-34	1.8524450678e-34
1465	-0.0824873559397	1.22736264032e-08	8.07024844375e-08
1466	-0.00980906100681	0.00324135475833	0.143388997551
1467	-0.0382823295131	3.76534520453e-05	0.000510611646698
1468	0.00402607691883	0.0145021715517	1.0
1469	0.0070202933316	0.0184814990874	1.0
1470	-709.7756926	0.0	0.0
1471	-162.373413952	0.0	0.0
1472	-0.00585574711463	0.00529287496694	0.313662431997
1473	-104.558760383	0.0	0.0
1474	-81.0891223539	0.0	0.0
1475	-371.686585968	0.0	0.0
1476	-78.0218840141	0.0	0.0
1477	0.0070202933316	0.0184814990874	1.0
1478	-709.7756926	0.0	0.0
1479	-10.7709693441	0.0	0.0
1480	-233.956439098	0.0	0.0
1481	-1.54751071059	8.10880760706e-134	8.49333522822e-134
1482	-709.7756926	0.0	0.0
1483	-0.76879219711	6.1129076712e-67	7.78614757412e-67
1484	0.00445322208168	0.0150386143306	1.0
1485	-0.0296489303683	0.000162877838644	0.00282149550713
1486	-0.00662206451042	0.00483055469206	0.269504882191
1487	-709.7756926	0.0	0.0
1488	0.0070202933316	0.0184814990874	1.0
1489	-0.001595786012	0.00850251564069	0.729084508097
1490	-148.79569358	0.0	0.0
1491	-709.7756926	0.0	0.0
1492	-28.8614948906	0.0	0.0
1493	-153.674724005	0.0	0.0
1494	-9.03879438475	0.0	0.0
1495	-0.0288924231564	0.000184588118481	0.0032774166128
1496	-0.0134341102015	0.00198995672498	0.0699514520359
1497	-93.6719401825	0.0	0.0
1498	-2.577480259	2.28647639469e-222	2.29974756616e-222
1499	-0.0757265060916	4.32573475499e-08	3.07789968777e-07
